VideoID,topic_quantum,holistic,technology2,application,laser,mri,smartphone,computer,nuclear,qcomputer,qnetwork,qsensor,spooky,spooky_quote,economic,economic_sentence,benefits,benefits_sentence,progress,progress_quote,b_life,b_finance,b_logistics,b_security,b_defense,b_energy,b_argiculture,risks,risks_quote,r_life,r_finance,r_logistics,r_security,r_defense,r_energy,r_argiculture,superposition,explain_superposition,quote_superposition,entanglement,explain_entanglement,quote_entanglement,explain_contextuality,quote_contextuality
jd0n0qk_cWc,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,0,-9,0,-9
JFVVdTssEx0,0,0,0,1,0,0,1,0,0,0,0,0,0,-9,1,"In fact, quantum mechanics based products and services represent about more than one fifth of our gross national product. ",0,-9,0, ,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
jHiGFCkXN1k,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
JKSIoM3mCyQ,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
Jn5vTh4duOc,1,0,1,1,0,0,0,0,0,1,0,0,1,"Spooky action at a distance, Einstein said it like that. ",0,-9,1,"So one, if one entity can store four different entities and can perfectly entang- unentangle it out of it, then you have great potential and it’s true. 
So 300 quantum bits, just 300 quantum bits or cutely qubits can store as much information as two to the power 300 bits.
Now two to the power 300 is not a small number, it’s the amount of atoms that exists in the entire universe. 
Just three hundred quantum bits can store  that much information. 
This has huge potential.",0,-9,0,0,1,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"Superposition says that, okay, [up here in earth], we call the ceiling as up and the floor  as down.
On some other planet, they might call the ceiling as down and the floor as up.
So by […]simplification of quantum mechanics [video jumps]
[…] where the ceiling is both up and down at the same time.
How do you define it?
Like it’s up and down at the same time.
You can’t even tell if it’s there or not.",1,1, ,0,-9
JnCv884JLrw,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
JnYTzUVR5_8,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
JQNCUsHQYHE,2,1,1,1,0,0,0,0,0,1,0,0,1,and it’s really weird ,0,-9,0, ,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,", and you know if it’s in this state or that state it’s both at the same time",0,0,-9,0,-9
JR4pocA5iTk,2,1,0,1,0,0,0,1,0,0,0,0,1,"Now, whenever you have any child with three fathers, you know what you are expecting: weirdness.",0,-9,0, ,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,0,-9,0,-9
JS7dC_LTtD4,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
JvIbrDR1G_c,1,0,1,1,0,0,0,0,0,1,0,0,1,"I drew it with this wavy boundary
because everything ""quantum""
is spooky and weird.",0,-9,1,"It ought to, we think, let us solve
certain problems dramatically faster
than we know how to solve them
with today's computers.""",0,-9,1,1,0,0,0,1,0,1,"Well, that and some related problems
would let you break
almost all of the cryptography
that we use to protect our data online.",0,0,0,1,0,0,0,1,1,"A superposition means I assign
a number called an amplitude,
to each possible state.",0,0,-9,1,"""Oh, it's in a superposition
of alive and dead states in the box
until you open the box and look.
Then it collapses to one or the other."""
jvjXatXXwcQ,0,0,1,1,0,0,0,0,0,1,0,0,1,mysterious interconnection,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,1,"we separate
two subatomic particles
coming from the same atom,
then we put one in Geneva
and one in London,
when we impress the spin
on one of the two,
the other will receive
the same spin, instantly.",0,-9
jwyfR0hwfgU,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,1,"I had this idea about a solar cell that can absorb greater quantities of light and be more efficient because of this quantum dot properties. 
How now what google tells me to do was to think about how how what impact does that have on solar power today, right, not not just quantum dot solar cells, but solar power right now think even bigger, you know renewable energy today, like how are you going to change the world? ",0,-9,0,0,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
K_I6w--1sFc,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
kAxSrcHm6MM,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
KiPVVtUrZNw,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
KJMLAvOMVLM,0,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,1,"Polarizers are the films, it has quantum dots there, which will select very precise colors and make the color look extremely rich. ",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
KJtcuNiJnwk,0,0,0,0,0,0,0,0,0,0,0,0,1,This is very strange for classical science. ,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
kKqpiS9tjgQ,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
klg844gBSNU,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,1,"It is the most powerful computer out there today far beyond supercomputers, and it’s all about being able to look at very complex set of potential outcomes and be able to compute that at super speed and climate change two degree scenario pathway looking at the best drug pathways, these are all scenario building exercises in order to get to optimal solutions and quantum computing is going to change the world, and we must make sure that from day one when we look at quantum computing and ask the technology developers and matures and can be put under commercial use that this is connected to sustainable development.",1,"quantum computing is going to change the world, and we must make sure that from day one when we look at quantum computing and ask the technology developers and matures and can be put under commercial use that this is connected to sustainable development.",1,0,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
kM6inj-IaGs,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
kmflTZnRuZI,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
kOWrOUsUoC4,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
kq2iuc7juB8,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
Kr85BurAW_k,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
kSoC1Sjj74U,2,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,1,So levitating cars in the future could be possible ,0,-9,0,0,1,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
ku0oxmi7pxY,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,1,"Quantum dots are simply nanoparticles, as you can see between four and ten nanometers, so it’s the same material but depending on the size gives you a different color and this is not just colour. 
They also have many different properties that are amazing optical, they are used now in many diagnostic and quantum chemistry applications. ",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
KXwW6F181i0,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,1,"So this is kind of artificial [nose] we can make this artificial materials, a new breakthrough I believe in nanotechnology and medical care.  ",0,-9,1,0,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
kxxkB68tGf8,2,0,0,0,0,0,0,0,0,0,0,0,1,Making Sense of the Weird Quantum Reality,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,Forces us to accept some logical inconsistencies such as a single indivisible object being here and there at the same time or moving to the left or right at the same time or spinning one way or the other at the same time.,0,0,-9,1,"So when you know that the electron is taking one path or the other is just behaving like particle, but if you are not watching, then it behaves like waves. "
-KysuBl2m_w,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
l0NybQu8JLk,2,0,1,1,1,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
l0ynIx10V2g,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
LDoAHypd56Y,1,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,1,"So how does this save the world? 
Well, it generates light, it’s interesting.
So turns out we actually use carbon to create quantum dots that could sense specific heavy metal ions in water. ",1,So how does this save the world? ,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
lHakChGWPoI,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
lHupOGrBKXM,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,1,"Niels Bohr and quantum physics
could do nothing better
than include an observer
in the scientific paradigm.
Simply put, the result
of our scientific observation depends
not only on the observer, by what means
they observe, and how they do it,
but from the very fact of observation."
LHXk7W8BXaM,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,1,"The issues that our systems are evolving faster than our hardware is.
What we need is faster speeds and with the invention of quantum computing, this might finally be possible. 
Our hardware speed could finally match up to the speed that our software is developing. ",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
ljxOHzOfzF8,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
lOfdeJ7ulMw,0,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
-Los36OIlD4,2,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,1,"So now we have equations that tell us what the very small things do and we can mathematically model our atoms, our electrons and our molecules and then model matter.",0,-9,1,0,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
lpSY4UI1cns,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,1,"which is where these two tiny particles that are smaller than atoms, they get entangled with each other and when you pull them apart, it can be for miles and miles, and you flip one of them, the other flips instantaneously. 
It’s likely the same particle",0,-9
lsDGd2eGnec,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,1,"that says that two photons or two quantum particles become entangled with one another and then, if you change the state of one of them, instantaneously the state of the other changes as well, that these two products become connected and they communicate with each other. 
Another physicist John Bell ran a bunch of experiments on entanglement and kept showing that yeah these particles become entangled, and now they communicate with each other and faster than the speed of light, instantaneous and without time or distance. ",0,-9
lU1I-u1LOv4,2,0,0,1,1,0,1,0,0,0,0,0,1,what is peculiar about quantum physics.,0,-9,1,"If we would not be able
to understand quantum physics,
none of this would be existing around us.
We can understand theory,
we can use it for our own good.",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"It means that in quantum physics,
the same object can be
in several places at the same time.
It sounds a little bit bizarre,
but this is actually what can happen.",1,1,"We call it quantum entanglement,
and it means that if, for example,
two quantum particles, two electrons
are on the opposite side of the Universe,
but these particles are entangled.
We are measuring one of these electrons,
and immediately,
at the same time, instantaneously,
the state of the other
electron has changed.",0,-9
lUa_g8ZNswU,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
m0EFVd6x2TQ,0,0,1,1,0,0,0,0,0,0,1,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
m2-I5HUwfRg,0,0,0,0,0,0,0,0,0,0,0,0,1,"And so it's not clear
what the eerie quantum effects mean
for large collections
of atoms like ourselves.",0,-9,1,"However, I will make the bold,
optimistic prediction
that once we've figured out
how to marry relativity
and quantum mechanics
and we have a full theory of everything,
that I think that time travel
will be possible for subatomic particles
so that it will be possible
to communicate, for example,
have some sort of
time telephone or telegraph,
and I'm going to boldly predict,
with nothing to back this claim up,
but that within 100 years,
we'll get to the point
where we have the technology
to send a subatomic particle
a tiny fraction of a second into the past,
not carrying any useful
information initially.",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"you're both dead and alive,
like Schrödinger's cat -
you're 50% dead, 50% alive.",0,0,-9,0,-9
M8_VHwJzkQc,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
M8d3pxVb4c4,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
mbHFs91OKDk,1,0,1,1,0,0,0,0,0,1,1,0,1,"Enlightening, our most perfect theory yet, brain melting and terrifying. 
I can attest to the fact that quantum physics is all these things and more. ",0,-9,1,"Solving problems quantumly can be much faster than solving them classically. 
This could allow us to solve equations we thought were unsolvable in the past, because the sheer amount of data and operations it would take. ",0,-9,0,1,0,1,0,0,0,1,"If quantum computers were to become mainstream, it is possible that our entire encryption network would have to be reworked to rise above the new ease of decoding. […]
I’m absolutely terrified",0,0,0,1,0,0,0,1,1,This is called superposition when one thing is really two or more things at once.,1,1,"entangled, they have the same state and there and when one collapses, the other one will collapse at the same state. ",0,-9
MDkM10uV6lM,2,0,0,0,0,0,0,0,0,0,0,0,1,"If you do that you, will see there are
some strange things happening here.",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
mfc1KGfu3C8,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
mGT4taikc6Y,1,0,0,1,0,0,0,1,0,0,0,0,1,the granddaddy of all quantum weirdness,0,-9,1,"So another very important application where nano who could possibly revolutionize a world is in solar cells, where it turns out when you go into this extremely small scale, the electron electron, so called electron electron interactions become extremely strong, and that leads to a highly efficient solar cells. ",0,-9,0,0,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"The conclusion is inescapable, the single electron leaves as a particle becomes a wave of potentials, goes through both slits and interferes with itself to hit the wall like a particle, but mathematically it’s even stranger!
It goes through both slits and it goes through neither and it goes through just one and it goes through just the other. 
These possibilities are in superposition with each other, but physicists were completely baffled by this.",0,0, ,1,"The very act of measuring or observing which slit it went through meant it only went through one, not both.
The electron decided to act differently as though it was aware it was being watched, and it was here that physicists stepped forever into the strange never world of quantum events. "
MhykPhrebnc,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
mIY_sgW2X60,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
Mjoxh4c2Dj0,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
ML0v8Lowuc0,0,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,1,"When physicists, like Albert Einstein, Bohr, De Broglie, Heisenberg, Schrödinger, Dirac, we’re working on the fundamental laws of the universe, meaning developing the laws of quantum mechanics, they weren’t looking to develop ways to change the world, but they did.
Quantum mechanics rules the world and you may not know it, but everything that you use today works on quantum mechanics, your ipod, your gps’s, it’s changed the way we live. ",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
MlgyTV1LE8Q,0,0,0,1,1,0,0,0,0,0,0,0,0,-9,0,-9,1,"Fortunately, for us now we do. 
We have laser printers, laser pointers, laser weapons system, laser fusion reactors, CDs, DVDs, blu rays, engravers, laser cutters, all that stuff.
Lasers are around us. 
They are behind every corner of our lives, literally.",0,-9,0,0,0,0,1,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
mlstZ_xsTD4,1,0,1,1,0,0,0,0,0,1,1,1,0,-9,0,-9,1,"Because certainly there are problems that are intractable with the old rules which can be solved with the new rules.
There are things we can do, that we couldn’t do before, and this is the idea of quantum computing. ",0,-9,0,0,0,1,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,0,-9,0,0, ,1,"So photons, particles of light, again that we’ve heard from Allison knows when somebody tries to observe them.
That’s one of the property of quantum mechanics, and this idea is that if you try to observe or detect photons you cannot do it without perturbing. "
mmNyRnEFNwM,2,0,0,0,0,0,0,0,0,0,0,0,1,"As many experiments were done, the crazier it became.",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
MWM58sceezk,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
N_n4xaJ1h34,1,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,1,"So obviously, it’s very useful and we’re using it a lot on everyday basis for technical applications. ",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"the electrons are not necessarily at one given location, for example, but they can be in several states in several locations at the same time",0,0, ,1,"You cannot watch a quantum process going on because these superpositions that we talked about when you measure them, they decay to a single state, so this is not a quantum simulator, this is just a simulator."
n73QRAZOWGI,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
NDFc-PiSM-M,2,0,1,1,0,0,0,0,0,1,0,0,1,And now this lack of definiteness may sound a bit scary ,0,-9,1,"Now, the quantum computer, if you just manipulate it just right and ask the question in a way, can understand it’ll be able to check all these combinations at the same time.
Now let’s say your question for these computers is who are the Swedish pop group formed in 1972 who are the hit song dancing queen?
And your classroom computer jumping around trying all the different combinations, your quantum computer goes: Oh yeah, it’s it’s ABBA it’s obviously ABBA. ",0,-9, , , , , , , ,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"Now, if you have a quantum computer, you’d have a quantum bit or a qubit, which also is in a state of zero one or it can be using quantum strangeness or weirdness, you can put it in the state of be both a 0 and a 1 at the same time.",0,0, ,0,-9
nFcgH-EjvZM,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,1,0,-9,0,0, ,0,-9
NgDLlt-oa40,2,0,0,1,1,0,0,1,0,0,0,0,0,-9,0,-9,0,-9,0,-9, ,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
N-HBXYWduYA,0,0,1,1,0,0,0,0,0,1,0,0,1,"So the smallest things in the universe, atoms, electrons, little bits of light called photons and the rules that govern how these things behave are completely different, very strange, very counterintuitive. ",0,-9,0,-9,0,-9, ,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
nHDVhG_jVI0,0,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,1,"We fit this into a magnetron, which we then used to generate microwaves that we fought through a nozzle into a cavity and because of some quantum effects that are happening inside this cavity, thrust is generated, coming out of the cavity which allows the object to accelerate forward. ",0,-9,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
NmGkneC85vc,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,1,"As I said sooner or later someone will figure out how to hack Swift and how to cause some real damage, and at that point we’re all screwed.
So compared to that, crypto is fast, it’s reliable and it’s transparent and it’s very hard to hack, so the cryptographic functions which basically create the fingerprints of the blocks are so complex it would require around a thousand years for all the computers together combined to hack decipher. 
So basically it’s unhackable unless you own a quantum computer and if you own one, contact me please, because definitely cool technology.",0,0,0,1,0,0,0,0,0,-9,0,0,-9,0,-9
NOVMb5t3HyQ,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,1,"So this is an ingenious experiment that was developed by my colleague, Dean Radin, and so what we know in quantum physics is that when we have a stream of light, a stream of photons that’s being shot down a tunnel through two little slits, this is called the double slit experiment, when someone knows which slit the photons go through when someone observes it or a machine observe it - observes it, the photons act like particles."
NQnExFrMb34,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,1,0,-9,0,0, ,0,-9
NUhODRDMH74,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
nW5VhQyc4Fg,2,0,0,0,0,0,0,0,0,0,0,0,1,"We had a theory
that maybe what's happening
is the neutrinos as they come out,
undergo some weird
quantum-mechanical effect,",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
Nyx0Qlffb_A,1,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,1,"So Nanobiosym works on three different levels: there’s a research institute that focuses on creating new science and technology of the convergence where physics, bio technology and medicine meet and creating new science, new technologies, new spin-off companies in new ways of solving global problems in health care, energy and the environment and the idea is operating at that convergence point and Nanobiosym diagnostics is focused on a product platform we’ve developed out of this synergy called gene radar, which I’ll tell you about, and we’ve also started something called a global initiative to help bring some of these emerging technologies into developing world countries around the world with an idea of: how do you - it’s not enough to have game changing technology platforms, how do you bring them into some of the most remote or rural areas of the world, and, i like to say, create sort of a clash of civilizations? ",1,"So Nanobiosym works on three different levels: there’s a research institute that focuses on creating new science and technology of the convergence where physics, bio technology and medicine meet and creating new science, new technologies, new spin-off companies in new ways of solving global problems in health care, energy and the environment and the idea is operating at that convergence point and Nanobiosym diagnostics is focused on a product platform we’ve developed out of this synergy called gene radar, which I’ll tell you about, and we’ve also started something called a global initiative to help bring some of these emerging technologies into developing world countries around the world with an idea of: how do you - it’s not enough to have game changing technology platforms, how do you bring them into some of the most remote or rural areas of the world, and, i like to say, create sort of a clash of civilizations? ",1,0,0,0,1,1,1,0, ,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
O_k9W14F76s,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,1,"They have a gigantic data center in Utah, where they keep all this communication and the goal, the XPrize if you will of this community, is to launch a quantum computer that cannot just get to that global communications traffic that’s in the open, but also that encrypted traffic that’s meant to be closed and when they have that quantum computer, they will use it to unlock everyone’s secrets.
It’s not the communication that’s happening now, but everything that was ever stored as well. 
So all of the things that you’ve ever send plus that you’re ever going to send is at risk with a quantum computer. ",0,0,0,1,0,0,0,0,0,-9,0,0,-9,0,-9
O0OyTn5DDc4,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"So Schrödinger’s cat experiment basically says that if you place a cat in an opaque sealed box with a poisonous substance, the cat is in a place of quantum superposition. 
In that it’s would alive and dead at the exact same time, because we can’t see the state of the cat, but when we open the box, then we’re able to tell if the cat is either alive or if the cat is dead. ",0,0, ,1,"but when we open the box, then we’re able to tell if the cat is either alive or if the cat is dead. 
In essence, our curiosity kills the cat, "
